route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
11A,52,384592,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,31,63360_1424033_1424127,1
L2,52,384593,Sainte-Foy centre,,0,31,63196_1409683_1409740,1
L2,52,384594,Terminus de la Traverse,,1,31,63197_1425679_1425741,1
11A,52,384595,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,31,63360_1424033_1424127,1
L2,52,384596,Sainte-Foy centre,,0,31,63196_1409683_1409740,1
L2,52,384597,Terminus de la Traverse,,1,31,63197_1425679_1425741,1
37,52,384600,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,32,62292_1413554_1413601,2
38,52,384601,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,32,62298_1413616_1413664,2
37,52,384602,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,32,62292_1413554_1413601,2
38,52,384603,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,32,62298_1413616_1413664,2
37,52,384604,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,32,62292_1413554_1413601,2
38,52,384605,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,32,62298_1413616_1413664,2
37,52,384606,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,32,62292_1413554_1413601,2
38,52,384607,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,32,62298_1413616_1413664,2
37,52,384608,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,32,62292_1413554_1413601,2
38,52,384609,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,32,62298_1413616_1413664,2
37,52,384610,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,32,62292_1413554_1413601,2
38,52,384611,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,32,62298_1413616_1413664,2
37,52,384612,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,32,62292_1413554_1413601,2
36,52,384615,Charny via du C.-Hospitalier / Station de la Concorde,,0,33,62289_1421398_1421432,2
35,52,384616,Charny via de l'Eau-Vive / Station de la Concorde,,1,33,62284_1421362_1421397,2
36,52,384617,Charny via du C.-Hospitalier / Station de la Concorde,,0,33,62289_1421398_1421432,2
35,52,384618,Charny via de l'Eau-Vive / Station de la Concorde,,1,33,62284_1421362_1421397,2
36,52,384619,Charny via du C.-Hospitalier / Station de la Concorde,,0,33,62289_1421398_1421432,2
35,52,384620,Charny via de l'Eau-Vive / Station de la Concorde,,1,33,62284_1421362_1421397,2
36,52,384621,Charny via du C.-Hospitalier / Station de la Concorde,,0,33,62289_1421398_1421432,2
35,52,384622,Charny via de l'Eau-Vive / Station de la Concorde,,1,33,62284_1421362_1421397,2
36,52,384623,Charny via du C.-Hospitalier / Station de la Concorde,,0,33,62289_1421398_1421432,2
35,52,384624,Charny via de l'Eau-Vive / Station de la Concorde,,1,33,62284_1421362_1421397,2
36,52,384625,Charny via du C.-Hospitalier / Station de la Concorde,,0,33,62289_1421398_1421432,2
35,52,384626,Charny via de l'Eau-Vive / Station de la Concorde,,1,33,62284_1421362_1421397,2
36,52,384627,Charny via du C.-Hospitalier / Station de la Concorde,,0,33,62289_1421398_1421432,2
L2,52,384630,Sainte-Foy centre,,0,34,63196_1409683_1409740,1
L3,52,384631,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,34,63203_1425446_1425506,1
L3,52,384632,Station de la Concorde,,0,34,63202_1424833_1424878,1
L3,52,384633,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,34,63203_1425461_1425506,1
L3,52,384634,Station de la Concorde,,0,34,63202_1424833_1424878,1
L3,52,384635,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,34,63203_1425461_1425506,1
L3,52,384636,Station de la Concorde,,0,34,63202_1424833_1424878,1
L3,52,384637,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,34,63203_1425461_1425506,1
L3,52,384638,Station de la Concorde,,0,34,63202_1424833_1424878,1
L3,52,384639,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,34,63203_1425461_1425506,1
L3,52,384640,Station de la Concorde,,0,34,63202_1424833_1424878,1
L3,52,384641,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,34,63203_1425461_1425506,1
11,52,384644,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,35,63367_1426785_1426878,1
11,52,384645,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,35,63367_1426785_1426878,1
11,52,384646,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,35,63367_1426785_1426878,1
11,52,384647,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,35,63367_1426785_1426878,1
11,52,384648,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,35,63367_1426785_1426878,1
L2,52,384649,Sainte-Foy centre,,0,35,63196_1409683_1409740,1
L2,52,384650,Terminus de la Traverse,,1,35,63197_1425679_1425741,1
L2,52,384653,Sainte-Foy centre,,0,36,63196_1409683_1409740,1
L2,52,384654,Terminus de la Traverse,,1,36,63197_1425679_1425741,1
11A,52,384657,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,37,63360_1424033_1424127,1
L2,52,384658,Sainte-Foy centre,,0,37,63196_1409683_1409740,1
L2,52,384659,Terminus de la Traverse,,1,37,63197_1425679_1425741,1
11A,52,384660,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,37,63360_1424033_1424127,1
11A,52,384661,Galeries Chagnon,,1,37,63360_1424033_1424053,1
L2,52,384664,Sainte-Foy centre,,0,38,63196_1409683_1409740,1
L2,52,384665,Terminus de la Traverse,,1,38,63197_1425679_1425741,1
L2,52,384666,Sainte-Foy centre,,0,38,63196_1409683_1409740,1
L2,52,384667,Terminus de la Traverse,,1,38,63197_1425679_1425741,1
11A,52,384670,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,39,63360_1424033_1424127,1
L2,52,384671,Sainte-Foy centre,,0,39,63196_1409683_1409740,1
L2,52,384672,Terminus de la Traverse,,1,39,63197_1425679_1425741,1
11,52,384673,Galeries Chagnon,,0,39,63367_1426785_1426858,1
L2,52,384676,Sainte-Foy centre,,0,40,63196_1409683_1409740,1
L2,52,384677,Terminus de la Traverse,,1,40,63197_1425679_1425741,1
L2,52,384678,Sainte-Foy centre,,0,40,63196_1409683_1409740,1
L2,52,384679,Terminus de la Traverse,,1,40,63197_1425679_1425741,1
L3,53,384682,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,1,63202_1424833_1424888,1
L2,53,384683,Terminus de la Traverse,,1,1,63197_1425679_1425741,1
L2,53,384684,Sainte-Foy centre,,0,1,63196_1409683_1409740,1
L3,53,384685,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,1,63203_1425446_1425506,1
L3,53,384686,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,1,63202_1424833_1424888,1
L2,53,384687,Terminus de la Traverse,,1,1,63197_1425679_1425741,1
L2,53,384690,Sainte-Foy centre,,0,2,63196_1409683_1409740,1
L3,53,384691,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,2,63203_1425446_1425506,1
L3,53,384692,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,2,63202_1424833_1424888,1
L2,53,384693,Terminus de la Traverse,,1,2,63197_1425679_1425741,1
L3,53,384696,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,3,63202_1424833_1424888,1
L2,53,384697,Terminus de la Traverse,,1,3,63197_1425679_1425741,1
L2,53,384698,Sainte-Foy centre,,0,3,63196_1409683_1409740,1
L3,53,384699,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,3,63203_1425446_1425506,1
L2,53,384702,Sainte-Foy centre,,0,4,63196_1409683_1409740,1
L3,53,384703,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,4,63203_1425446_1425506,1
L3,53,384704,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,4,63202_1424833_1424888,1
L2,53,384705,Terminus de la Traverse,,1,4,63197_1425679_1425741,1
L3,53,384708,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,5,63202_1424833_1424888,1
L2,53,384709,Terminus de la Traverse,,1,5,63197_1425679_1425741,1
11A,53,384710,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,5,63360_1424033_1424127,1
L2,53,384711,Sainte-Foy centre,,0,5,63196_1409683_1409740,1
L3,53,384712,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,5,63203_1425446_1425506,1
L3,53,384713,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,5,63202_1424833_1424888,1
L2,53,384714,Terminus de la Traverse,,1,5,63197_1425679_1425741,1
37,53,384717,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,62292_1413554_1413601,2
38,53,384718,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,62298_1413616_1413664,2
37,53,384719,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,62292_1413554_1413601,2
38,53,384720,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,6,62298_1413616_1413664,2
37,53,384721,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,6,62292_1413554_1413601,2
L2,53,384724,Sainte-Foy centre,,0,7,63196_1409683_1409740,1
L3,53,384725,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,7,63203_1425446_1425506,1
L3,53,384726,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,7,63202_1424833_1424888,1
L2,53,384727,Terminus de la Traverse,,1,7,63197_1425679_1425741,1
36,53,384730,Charny via du C.-Hospitalier / Station de la Concorde,,0,8,62289_1421398_1421432,2
35,53,384731,Charny via de l'Eau-Vive / Station de la Concorde,,1,8,62284_1421362_1421397,2
36,53,384732,Charny via du C.-Hospitalier / Station de la Concorde,,0,8,62289_1421398_1421432,2
35,53,384733,Charny via de l'Eau-Vive / Station de la Concorde,,1,8,62284_1421362_1421397,2
L3,53,384735,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,8,63202_1424833_1424888,1
L2,53,384736,Terminus de la Traverse,,1,8,63197_1425679_1425741,1
L3,53,384739,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,9,63202_1424833_1424888,1
L2,53,384740,Terminus de la Traverse,,1,9,63197_1425679_1425741,1
L2,53,384743,Sainte-Foy centre,,0,10,63196_1409683_1409740,1
L3,53,384744,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,10,63203_1425446_1425506,1
36,53,384746,Charny via du C.-Hospitalier / Station de la Concorde,,0,10,62289_1421398_1421432,2
35,53,384747,Charny via de l'Eau-Vive / Station de la Concorde,,1,10,62284_1421362_1421397,2
L3,53,384749,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,10,63202_1424833_1424888,1
L2,53,384750,Terminus de la Traverse,,1,10,63197_1425679_1425741,1
11,53,384753,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,11,63367_1426785_1426878,1
11,53,384754,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,11,63367_1426785_1426878,1
11,53,384755,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,11,63367_1426785_1426878,1
11,53,384756,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,11,63367_1426785_1426878,1
11,53,384757,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,11,63367_1426785_1426878,1
11A,53,384760,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,12,63360_1424067_1424127,1
L2,53,384761,Sainte-Foy centre,,0,12,63196_1409683_1409740,1
L3,53,384762,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,12,63203_1425446_1425506,1
L3,53,384763,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,12,63202_1424833_1424888,1
L2,53,384764,Terminus de la Traverse,,1,12,63197_1425679_1425741,1
38,53,384767,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,13,62298_1413616_1413664,2
37,53,384768,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,13,62292_1413554_1413601,2
38,53,384769,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,13,62298_1413616_1413664,2
37,53,384770,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,13,62292_1413554_1413601,2
38,53,384771,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,13,62298_1413616_1413664,2
37,53,384772,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,13,62292_1413554_1413601,2
38,53,384773,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,13,62298_1413616_1413664,2
37,53,384774,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,13,62292_1413554_1413601,2
38,53,384775,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,13,62298_1413616_1413664,2
37,53,384776,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,13,62292_1413554_1413601,2
38,53,384777,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,13,62298_1413616_1413664,2
37,53,384778,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,13,62292_1413554_1413601,2
38,53,384779,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,13,62298_1413616_1413664,2
L2,53,384782,Sainte-Foy centre,,0,14,63196_1409683_1409740,1
L3,53,384783,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,14,63203_1425446_1425506,1
L3,53,384784,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,14,63202_1424833_1424888,1
L2,53,384785,Terminus de la Traverse,,1,14,63197_1425679_1425741,1
11A,53,384788,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,15,63360_1424033_1424127,1
L2,53,384789,Sainte-Foy centre,,0,15,63196_1409683_1409740,1
L3,53,384790,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,15,63203_1425446_1425506,1
L3,53,384791,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,15,63202_1424833_1424888,1
L2,53,384792,Terminus de la Traverse,,1,15,63197_1425679_1425741,1
36,53,384795,Charny via du C.-Hospitalier / Station de la Concorde,,0,16,62289_1421398_1421432,2
35,53,384796,Charny via de l'Eau-Vive / Station de la Concorde,,1,16,62284_1421362_1421397,2
36,53,384797,Charny via du C.-Hospitalier / Station de la Concorde,,0,16,62289_1421398_1421432,2
35,53,384798,Charny via de l'Eau-Vive / Station de la Concorde,,1,16,62284_1421362_1421397,2
36,53,384799,Charny via du C.-Hospitalier / Station de la Concorde,,0,16,62289_1421398_1421432,2
35,53,384800,Charny via de l'Eau-Vive / Station de la Concorde,,1,16,62284_1421362_1421397,2
L2,53,384803,Sainte-Foy centre,,0,17,63196_1409683_1409740,1
L3,53,384804,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,17,63203_1425446_1425506,1
L3,53,384805,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,17,63202_1424833_1424888,1
L2,53,384806,Terminus de la Traverse,,1,17,63197_1425679_1425741,1
11A,53,384809,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,18,63360_1424033_1424127,1
11A,53,384810,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,18,63360_1424033_1424127,1
11A,53,384811,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,18,63360_1424033_1424127,1
L2,53,384812,Sainte-Foy centre,,0,18,63196_1409683_1409740,1
L3,53,384813,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,18,63203_1425446_1425506,1
L3,53,384814,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,18,63202_1424833_1424888,1
L2,53,384815,Terminus de la Traverse,,1,18,63197_1425679_1425741,1
L2,53,384818,Sainte-Foy centre,,0,19,63196_1409683_1409740,1
L3,53,384819,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,19,63203_1425446_1425506,1
L3,53,384820,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,19,63202_1424833_1424888,1
L2,53,384821,Terminus de la Traverse,,1,19,63197_1425679_1425741,1
L2,53,384824,Sainte-Foy centre,,0,20,63196_1409683_1409740,1
L3,53,384825,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,20,63203_1425446_1425506,1
L3,53,384826,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,20,63202_1424833_1424888,1
L2,53,384827,Terminus de la Traverse,,1,20,63197_1425679_1425741,1
L2,53,384830,Sainte-Foy centre,,0,21,63196_1409683_1409740,1
L3,53,384831,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,21,63203_1425446_1425506,1
L3,53,384832,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,21,63202_1424833_1424888,1
L2,53,384833,Terminus de la Traverse,,1,21,63197_1425679_1425741,1
L2,53,384836,Sainte-Foy centre,,0,22,63196_1409683_1409740,1
L3,53,384837,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,22,63203_1425446_1425506,1
L3,53,384838,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,22,63202_1424833_1424888,1
L2,53,384839,Terminus de la Traverse,,1,22,63197_1425679_1425741,1
11,53,384842,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,23,63367_1426785_1426878,1
11,53,384843,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,23,63367_1426785_1426878,1
11,53,384844,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,23,63367_1426785_1426878,1
11,53,384845,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,23,63367_1426785_1426878,1
L2,53,384846,Sainte-Foy centre,,0,23,63196_1409683_1409740,1
L3,53,384847,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,23,63203_1425446_1425506,1
L3,53,384848,Station de la Concorde,,0,23,63202_1424833_1424878,1
36,53,384851,Charny via du C.-Hospitalier / Station de la Concorde,,0,24,62289_1421398_1421432,2
35,53,384852,Charny via de l'Eau-Vive / Station de la Concorde,,1,24,62284_1421362_1421397,2
36,53,384853,Charny via du C.-Hospitalier / Station de la Concorde,,0,24,62289_1421398_1421432,2
35,53,384854,Charny via de l'Eau-Vive / Station de la Concorde,,1,24,62284_1421362_1421397,2
36,53,384855,Charny via du C.-Hospitalier / Station de la Concorde,,0,24,62289_1421398_1421432,2
35,53,384856,Charny via de l'Eau-Vive / Station de la Concorde,,1,24,62284_1421362_1421397,2
36,53,384857,Charny via du C.-Hospitalier / Station de la Concorde,,0,24,62289_1421398_1421432,2
35,53,384858,Charny via de l'Eau-Vive / Station de la Concorde,,1,24,62284_1421362_1421397,2
36,53,384859,Charny via du C.-Hospitalier / Station de la Concorde,,0,24,62289_1421398_1421432,2
L2,53,384862,Sainte-Foy centre,,0,25,63196_1409683_1409740,1
L3,53,384863,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,25,63203_1425446_1425506,1
L3,53,384864,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,25,63202_1424833_1424888,1
L2,53,384865,Terminus de la Traverse,,1,25,63197_1425679_1425741,1
11A,53,384868,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,26,63360_1424033_1424127,1
L2,53,384869,Sainte-Foy centre,,0,26,63196_1409683_1409740,1
L3,53,384870,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,26,63203_1425446_1425506,1
L3,53,384871,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,26,63202_1424833_1424888,1
L2,53,384872,Terminus de la Traverse,,1,26,63197_1425679_1425741,1
L2,53,384873,Sainte-Foy centre,,0,26,63196_1409683_1409740,1
L2,53,384874,Terminus de la Traverse,,1,26,63197_1425679_1425741,1
L2,53,384877,Sainte-Foy centre,,0,27,63196_1409683_1409740,1
L3,53,384878,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,27,63203_1425446_1425506,1
L3,53,384879,Sainte-Foy centre via Station de la Concorde (hors-pointe/soir/fin de sem.),,0,27,63202_1424833_1424888,1
L2,53,384880,Terminus de la Traverse,,1,27,63197_1425679_1425741,1
11A,53,384883,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,28,63360_1424033_1424127,1
L2,53,384884,Sainte-Foy centre,,0,28,63196_1409683_1409740,1
L3,53,384885,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,28,63203_1425446_1425506,1
L2,53,384888,Sainte-Foy centre,,0,29,63196_1409683_1409740,1
L3,53,384889,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,29,63203_1425446_1425506,1
L3,53,384890,Station de la Concorde,,0,29,63202_1424833_1424878,1
11A,53,384893,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,30,63360_1424033_1424127,1
11A,53,384894,Terminus de la Traverse / UQAR / Lauzon / Hôtel-Dieu de Lévis,,1,30,63360_1424033_1424127,1
37,53,384896,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,30,62292_1413554_1413601,2
38,53,384897,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,30,62298_1413616_1413664,2
37,53,384900,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,31,62292_1413554_1413601,2
38,53,384901,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,31,62298_1413616_1413664,2
37,53,384902,Saint-Jean-Chrysostome via Taniata / Station Taniata,,1,31,62292_1413554_1413601,2
38,53,384903,Saint-Jean-Chrysostome via Vanier / Station Taniata,,0,31,62298_1413616_1413664,2
L2,53,384905,Sainte-Foy centre,,0,31,63196_1409683_1409740,1
L2,53,384906,Terminus de la Traverse,,1,31,63197_1425679_1425741,1
L2,53,384909,Sainte-Foy centre,,0,32,63196_1409683_1409740,1
L3,53,384910,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,32,63203_1425446_1425506,1
11,53,384913,Terminus de la Traverse / Hôtel-Dieu de Lévis / Lauzon / UQAR,,0,33,63367_1426785_1426878,1
L2,53,384914,Sainte-Foy centre,,0,33,63196_1409683_1409740,1
L2,53,384915,Terminus de la Traverse,,1,33,63197_1425679_1425741,1
L2,53,384918,Sainte-Foy centre,,0,34,63196_1409683_1409740,1
L2,53,384919,Terminus de la Traverse,,1,34,63197_1425679_1425741,1
35,53,384922,Charny via de l'Eau-Vive / Station de la Concorde,,1,35,62284_1421362_1421397,2
36,53,384923,Charny via du C.-Hospitalier / Station de la Concorde,,0,35,62289_1421398_1421432,2
35,53,384924,Charny via de l'Eau-Vive / Station de la Concorde,,1,35,62284_1421362_1421397,2
L3,53,384926,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,35,63203_1425461_1425506,1
L3,53,384927,Station de la Concorde,,0,35,63202_1424833_1424878,1
L3,53,384928,Terminus Lagueux via Station de la Concorde (hors-pointe/soir/fin de sem.),,1,35,63203_1425461_1425506,1
23,53,384931,Station de la Concorde,,0,231,62279_1412882_1412948,2
23,53,384932,Saint-Nicolas - Village (arrêts limités),,1,231,62282_1411123_1411152,2
23,53,384933,Station de la Concorde,,0,231,62279_1412882_1412948,2
23,53,384934,Saint-Nicolas - Village (arrêts limités),,1,231,62282_1411123_1411152,2
23,53,384935,Station de la Concorde,,0,231,62279_1412882_1412948,2
23,53,384936,Saint-Nicolas - Village (arrêts limités),,1,231,62282_1411123_1411152,2
23,53,384937,Station de la Concorde,,0,231,62279_1412882_1412948,2
23,53,384938,Saint-Nicolas - Village (arrêts limités),,1,231,62282_1411123_1411152,2
23,53,384939,Station de la Concorde,,0,231,62279_1412882_1412948,2
23,53,384940,Saint-Nicolas - Village,,1,231,62280_1411059_1411115,2
23,53,384943,Station de la Concorde,,0,232,62279_1412882_1412948,2
23,53,384944,Saint-Nicolas - Village,,1,232,62280_1411059_1411115,2
23,53,384945,Station de la Concorde (arrêts limités),,0,232,62281_1412949_1412990,2
23,53,384946,Saint-Nicolas - Village,,1,232,62280_1411059_1411115,2
23,53,384947,Station de la Concorde (arrêts limités),,0,232,62281_1412949_1412990,2
23,53,384948,Saint-Nicolas - Village,,1,232,62280_1411059_1411115,2
23,53,384949,Station de la Concorde (arrêts limités),,0,232,62281_1412949_1412990,2
23,53,384950,Saint-Nicolas - Village,,1,232,62280_1411059_1411115,2
23,53,384951,Station de la Concorde (arrêts limités),,0,232,62281_1412949_1412990,2
23,53,384952,Saint-Nicolas - Village,,1,232,62280_1411059_1411115,2
23,53,384953,Station de la Concorde (arrêts limités),,0,232,62281_1412949_1412990,2
23,53,384954,Saint-Nicolas - Village,,1,232,62280_1411059_1411115,2
T15,52,384956,Station Galeries Chagnon,,0,T15 -  1,63314_1426923_1426962,2
T15,52,384958,Pintendre,,1,T15 -  1,63315_1417092_1417131,2
T15,52,384959,Station Galeries Chagnon,,0,T15 -  1,63314_1426924_1426962,2
T15,52,384961,Pintendre,,1,T15 -  1,63315_1417092_1417131,2
T15,52,384962,Station Galeries Chagnon,,0,T15 -  1,63314_1426924_1426962,2
T15,52,384964,Pintendre,,1,T15 -  1,63315_1417092_1417131,2
T15,52,384965,Station Galeries Chagnon,,0,T15 -  1,63314_1426924_1426962,2
T15,52,384967,Pintendre,,1,T15 -  1,63315_1417092_1417131,2
T15,52,384968,Station Galeries Chagnon,,0,T15 -  1,63314_1426924_1426962,2
T15,52,384970,Pintendre,,1,T15 -  1,63315_1417092_1417131,2
T15,52,384971,Station Galeries Chagnon,,0,T15 -  1,63314_1426924_1426962,2
T15,52,384973,Pintendre,,1,T15 -  1,63315_1417092_1417131,2
T15,52,384974,Station Galeries Chagnon,,0,T15 -  2,63314_1426923_1426962,2
T15,52,384976,Pintendre,,1,T15 -  2,63315_1417092_1417131,2
T15,52,384977,Station Galeries Chagnon,,0,T15 -  2,63314_1426924_1426962,2
T15,52,384979,Pintendre,,1,T15 -  2,63315_1417092_1417131,2
T15,52,384980,Station Galeries Chagnon,,0,T15 -  2,63314_1426924_1426962,2
T15,52,384982,Pintendre,,1,T15 -  2,63315_1417092_1417131,2
T15,52,384983,Station Galeries Chagnon,,0,T15 -  2,63314_1426924_1426962,2
T15,52,384985,Pintendre,,1,T15 -  2,63315_1417092_1417131,2
T15,52,384986,Station Galeries Chagnon,,0,T15 -  2,63314_1426924_1426962,2
T15,52,384988,Pintendre,,1,T15 -  2,63315_1417092_1417131,2
T31,52,384989,Breakeyville / Station de la Concorde,,1,T31 -  1,63320_1421475_1421520,2
